Band,BW,Tx_Freq,Chan,Tx_level,Measured_Power,E_-1,E_+1,U_-1,U_+1,U_-2,U_+2,EVM,Freq_Err,IQ_OFFSET,RB_num,RB_start,MCS,Type,Tx_Path,SCS(KHz),RB_STATE,Sync_Path,AS_SRS_Path,Current(mA),Condition,Temp0,Temp1,Voltage_mipi,FBRX power,MIPI read
78,40,3550000,ch1,26,22.27992,-42.35325,-41.85669,-49.77671,-48.23735,-53.09143,-52.51445,1.903746,20.59748,-53.6968,106,0,Q64,CP,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
78,40,3780000,ch2,26,22.24819,-41.42524,-40.45575,-48.32783,-47.39923,-50.69548,-50.31776,2.069329,-5.685531,-51.76032,106,0,Q64,CP,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
48,40,3570000,ch0,26,20.70973,-43.55067,-43.98512,-51.45235,-52.15342,-53.00856,-53.31541,1.623188,-0.4352339,-67.59599,50,25,Q64,DFTS,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
48,40,3625000,ch1,26,20.7931,-44.13912,-44.32554,-52.89708,-53.52874,-53.58583,-53.63047,1.60249,29.31486,-65.1072,50,25,Q64,DFTS,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
48,40,3680000,ch2,26,20.84722,-44.21369,-44.36547,-52.8363,-53.49539,-53.35297,-53.69568,1.602664,10.94242,-69.66902,50,25,Q64,DFTS,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
48,40,3570000,ch0,26,20.81602,-41.03699,-41.03787,-49.53818,-50.10383,-50.03293,-50.26462,1.752563,-3.925819,-67.78226,100,0,Q64,DFTS,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
48,40,3625000,ch1,26,20.79469,-41.90604,-42.36285,-50.91907,-52.19882,-51.4888,-52.29664,1.623385,-19.8373,-68.06902,100,0,Q64,DFTS,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
48,40,3680000,ch2,26,20.84843,-41.85652,-43.07732,-51.48922,-52.63984,-51.87538,-53.15735,1.612285,-10.06132,-71.36227,100,0,Q64,DFTS,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
48,40,3570000,ch0,26,19.72896,-42.78416,-42.9865,-51.56745,-51.48163,-52.02087,-52.18786,1.967723,32.62259,-44.99398,53,26,Q64,CP,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
48,40,3625000,ch1,26,19.81489,-43.20823,-43.358,-52.47746,-52.56111,-52.60615,-52.68361,1.832079,7.436153,-43.66915,53,26,Q64,CP,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
48,40,3680000,ch2,26,19.87443,-43.30259,-43.37763,-51.76097,-52.19235,-52.3739,-52.75177,1.861563,-0.2949509,-43.86282,53,26,Q64,CP,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
48,40,3570000,ch0,26,19.78245,-40.09418,-39.59817,-47.64607,-46.51197,-49.23945,-48.80283,2.067764,-2.175306,-44.69067,106,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
48,40,3625000,ch1,26,19.77372,-40.89509,-40.90112,-48.85002,-47.86957,-50.79927,-51.04536,1.957748,-8.297788,-46.31149,106,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
48,40,3680000,ch2,26,19.89647,-40.66673,-41.36554,-48.99956,-48.3076,-50.71999,-51.66534,1.914257,34.62002,-47.85693,106,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
77,40,3320000,ch0,26,22.11102,-44.2288,-43.54174,-51.69389,-51.62464,-52.88266,-52.37507,2.095616,-3.553178,-60.67604,50,25,Q64,DFTS,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
77,40,3750000,ch1,26,22.14179,-45.00338,-45.17048,-51.96151,-53.43859,-54.41608,-54.71918,1.649725,1.742879,-72.47347,50,25,Q64,DFTS,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
77,40,4180000,ch2,26,22.25337,-43.89522,-44.45876,-50.15772,-51.62169,-53.59301,-53.92527,2.194357,50.40902,-67.04339,50,25,Q64,DFTS,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
77,40,3320000,ch0,26,22.22809,-39.85962,-39.30417,-49.2598,-49.96108,-49.70204,-49.59442,2.142595,-0.9233856,-56.26435,100,0,Q64,DFTS,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
77,40,3750000,ch1,26,22.17132,-40.92519,-41.01986,-49.10769,-50.40642,-49.41818,-50.15239,1.679775,-27.34497,-70.55678,100,0,Q64,DFTS,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
77,40,4180000,ch2,26,22.3578,-40.01966,-39.88963,-47.42582,-47.81037,-47.96559,-48.19266,2.272676,22.70995,-65.04387,100,0,Q64,DFTS,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
77,40,3320000,ch0,26,21.07659,-43.37102,-42.43766,-51.63584,-50.69279,-52.01446,-51.04724,2.194501,-0.8304473,-41.03326,53,26,Q64,CP,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
77,40,3750000,ch1,26,21.18137,-44.33456,-44.09993,-52.37637,-52.47938,-53.57007,-53.212,2.051249,51.49865,-44.63276,53,26,Q64,CP,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
77,40,4180000,ch2,26,21.28841,-43.44049,-43.41969,-50.99917,-50.77451,-52.76162,-52.78584,2.467538,-46.0997,-42.42997,53,26,Q64,CP,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
77,40,3320000,ch0,26,21.11463,-39.11663,-38.2011,-48.11888,-47.03167,-49.53618,-48.7229,2.247656,0.003496271,-40.09883,106,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
77,40,3750000,ch1,26,21.19958,-40.09035,-39.58766,-47.07133,-46.49266,-48.56911,-48.54553,2.14632,25.63909,-47.3604,106,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
77,40,4180000,ch2,26,21.30883,-39.39873,-38.49935,-45.96768,-44.80211,-47.44066,-46.54198,2.576311,-53.90799,-41.43153,106,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
78,40,3320000,ch0,26,22.03237,-44.19563,-43.45007,-51.87062,-51.59986,-52.89327,-52.2227,2.097122,-7.245473,-60.86773,50,25,Q64,DFTS,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
78,40,3550000,ch1,26,22.16478,-45.07099,-45.47943,-52.42153,-53.05149,-54.40808,-54.75491,1.669014,26.56435,-66.53236,50,25,Q64,DFTS,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
78,40,3780000,ch2,26,22.16234,-44.9732,-45.17902,-52.26036,-53.6529,-54.37111,-54.67725,1.608521,32.42597,-72.66536,50,25,Q64,DFTS,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
78,40,3320000,ch0,26,22.13894,-39.99207,-39.41694,-49.72672,-50.23922,-50.03923,-49.98326,2.109283,-18.3257,-56.58092,100,0,Q64,DFTS,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
78,40,3550000,ch1,26,22.26086,-41.10824,-40.83358,-49.82882,-50.32897,-50.58404,-50.54072,1.645303,-22.34775,-64.12227,100,0,Q64,DFTS,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
78,40,3780000,ch2,26,22.17911,-41.061,-41.4228,-49.31724,-50.97549,-49.69501,-50.81656,1.679412,-24.55148,-74.17554,100,0,Q64,DFTS,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
78,40,3320000,ch0,26,21.0975,-43.40014,-42.42487,-51.71526,-50.72186,-51.95929,-50.97987,2.221338,51.78666,-40.43754,53,26,Q64,CP,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
78,40,3550000,ch1,26,21.18555,-44.31651,-44.37636,-52.72247,-52.08174,-53.42679,-53.53126,2.115874,-17.4059,-44.1733,53,26,Q64,CP,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
78,40,3780000,ch2,26,21.19648,-44.29484,-44.2693,-52.54632,-52.93279,-53.55586,-53.58913,2.014038,5.160929,-44.9893,53,26,Q64,CP,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
78,40,3320000,ch0,26,21.07571,-39.14915,-38.21805,-48.35369,-47.23893,-49.61514,-48.82371,2.239252,26.83347,-40.33675,106,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
78,40,3550000,ch1,26,21.15074,-40.24784,-39.39287,-48.02189,-46.42,-50.08403,-49.18588,2.158016,-23.40775,-45.81737,106,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
78,40,3780000,ch2,26,21.15993,-40.22735,-40.03084,-47.30001,-46.90869,-48.92771,-49.35238,2.118521,-25.07389,-47.8216,106,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
48,40,3570000,ch0,26,21.54655,-43.98418,-44.45635,-53.51859,-53.88153,-53.61623,-53.81569,1.40523,-15.20219,-60.34238,50,25,Q64,DFTS,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
48,40,3625000,ch1,26,21.60726,-44.1128,-44.53034,-53.6744,-53.93617,-53.45046,-54.01986,1.407345,0.9798721,-63.27827,50,25,Q64,DFTS,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
48,40,3680000,ch2,26,21.60771,-44.28203,-44.764,-53.6383,-54.12153,-53.69947,-54.24853,1.426893,-10.32474,-62.06856,50,25,Q64,DFTS,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
48,40,3570000,ch0,26,21.66411,-43.22202,-43.90944,-51.93694,-52.98506,-53.02019,-53.71118,1.445802,34.86202,-58.59902,100,0,Q64,DFTS,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
48,40,3625000,ch1,26,21.69662,-43.34014,-43.87083,-52.0872,-52.91653,-52.83789,-53.32106,1.409046,27.85614,-60.21029,100,0,Q64,DFTS,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
48,40,3680000,ch2,26,21.59372,-43.21791,-44.00649,-51.75914,-53.37435,-52.80043,-53.57338,1.429476,26.09146,-61.7268,100,0,Q64,DFTS,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
48,40,3570000,ch0,26,20.54517,-43.03563,-43.59536,-52.51812,-53.09082,-52.67422,-53.02435,1.738629,-13.14964,-45.17741,53,26,Q64,CP,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
48,40,3625000,ch1,26,20.62927,-43.22942,-43.61848,-52.78282,-53.1173,-52.75808,-53.00754,1.754552,5.290398,-45.79022,53,26,Q64,CP,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
48,40,3680000,ch2,26,20.58761,-43.3939,-43.83503,-52.69614,-53.212,-52.85058,-53.22401,1.716835,11.78802,-48.57,53,26,Q64,CP,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
48,40,3570000,ch0,26,20.62429,-41.89722,-42.0346,-49.08712,-48.17298,-51.83239,-52.00324,1.836967,-10.01876,-46.02024,106,0,Q64,CP,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
48,40,3625000,ch1,26,20.64849,-42.0681,-41.94914,-49.30882,-47.81356,-51.89149,-51.64132,1.839635,-2.131041,-45.86418,106,0,Q64,CP,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
48,40,3680000,ch2,26,20.56847,-41.95,-42.19411,-49.2288,-48.33007,-51.74516,-52.13206,1.817102,-23.96505,-46.27481,106,0,Q64,CP,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
77,40,3320000,ch0,26,23.59575,-45.84795,-45.39795,-54.91024,-54.70666,-55.01083,-54.58403,1.695273,0.269198,-59.1692,50,25,Q64,DFTS,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
77,40,3750000,ch1,26,23.66424,-45.47559,-45.77624,-53.55747,-54.04212,-54.59887,-55.07137,1.493629,-18.18841,-73.43694,50,25,Q64,DFTS,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
77,40,4180000,ch2,26,23.74656,-44.90833,-45.86999,-53.02286,-54.51233,-54.05487,-55.07304,1.644453,17.61383,-67.81297,50,25,Q64,DFTS,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
77,40,3320000,ch0,26,23.71838,-42.25167,-42.42455,-51.85664,-52.74754,-53.07152,-52.8732,1.708842,14.99661,-58.61248,100,0,Q64,DFTS,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
77,40,3750000,ch1,26,23.67395,-42.29398,-41.68551,-50.68929,-51.39886,-51.70908,-51.5811,1.558429,2.085527,-63.32153,100,0,Q64,DFTS,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
77,40,4180000,ch2,26,23.73197,-42.39221,-43.03188,-50.44934,-52.24619,-51.03086,-52.30436,1.745366,-37.61288,-61.10659,100,0,Q64,DFTS,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
77,40,3320000,ch0,26,22.52791,-44.91461,-44.3927,-54.09649,-53.82561,-54.04167,-53.52928,1.998374,40.24811,-45.17831,53,26,Q64,CP,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
77,40,3750000,ch1,26,22.69605,-44.73559,-44.88081,-53.34855,-53.22136,-53.92059,-53.97691,1.957387,44.30127,-48.24888,53,26,Q64,CP,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
77,40,4180000,ch2,26,22.66028,-44.0467,-44.85323,-52.87777,-53.55986,-52.99137,-53.96455,2.041387,-34.2059,-49.34014,53,26,Q64,CP,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
77,40,3320000,ch0,26,22.69759,-41.18969,-41.00048,-48.99073,-47.85631,-51.99444,-51.50172,2.097115,-8.984374,-45.82481,106,0,Q64,CP,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
77,40,3750000,ch1,26,22.75263,-41.05391,-40.03333,-47.89645,-46.86956,-50.17901,-49.57026,2.04758,18.07314,-48.83421,106,0,Q64,CP,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
77,40,4180000,ch2,26,22.81421,-41.53209,-41.507,-48.28846,-47.67703,-50.38915,-50.87658,2.127351,-3.802655,-47.37803,106,0,Q64,CP,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
78,40,3320000,ch0,26,23.49553,-45.83861,-45.29483,-55.00382,-54.67837,-54.8231,-54.51822,1.662434,-21.84437,-62.23339,50,25,Q64,DFTS,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
78,40,3550000,ch1,26,23.64371,-45.50335,-45.81217,-54.28512,-54.77763,-54.55923,-55.04932,1.446847,9.681466,-74.68739,50,25,Q64,DFTS,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
78,40,3780000,ch2,26,23.59603,-45.45422,-45.77412,-54.17007,-54.63144,-54.45967,-55.00247,1.532314,-7.702194,-72.55408,50,25,Q64,DFTS,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
78,40,3320000,ch0,26,23.70293,-42.24724,-42.52076,-52.05395,-52.84417,-53.03927,-52.76435,1.708256,-17.4692,-60.69391,100,0,Q64,DFTS,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
78,40,3550000,ch1,26,23.77754,-43.19596,-44.12553,-52.54071,-53.71451,-53.67617,-54.50619,1.460307,-4.899199,-63.25689,100,0,Q64,DFTS,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
78,40,3780000,ch2,26,23.71256,-42.60992,-42.44455,-51.84697,-52.95443,-52.73382,-52.92325,1.557617,18.04652,-62.95872,100,0,Q64,DFTS,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
78,40,3320000,ch0,26,22.53819,-45.03789,-44.39577,-54.15925,-53.88965,-54.21277,-53.60612,1.986658,16.63281,-45.92654,53,26,Q64,CP,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
78,40,3550000,ch1,26,22.69297,-44.55955,-45.07426,-53.52023,-53.94183,-53.75546,-54.40414,1.805213,-36.25938,-46.93069,53,26,Q64,CP,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
78,40,3780000,ch2,26,22.65122,-44.73617,-44.93933,-53.89589,-53.86904,-53.8072,-54.17595,1.851569,-6.723783,-51.20426,53,26,Q64,CP,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
78,40,3320000,ch0,26,22.62523,-41.34703,-41.0843,-49.24395,-47.95067,-52.27261,-51.56739,2.057582,-4.498222,-45.93795,106,0,Q64,CP,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
78,40,3550000,ch1,26,22.75144,-41.81981,-41.88081,-49.56976,-47.99658,-52.67051,-52.46921,1.890654,-21.15749,-47.01208,106,0,Q64,CP,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
78,40,3780000,ch2,26,22.61529,-41.46972,-40.99093,-48.89119,-48.04317,-51.36032,-51.31237,1.960611,-7.426872,-47.51026,106,0,Q64,CP,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
48,40,3570000,ch0,26,21.22733,-43.43126,-44.38233,-51.60905,-52.61456,-52.83653,-53.82413,1.564905,-20.49547,-72.43621,50,25,Q64,DFTS,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
48,40,3625000,ch1,26,21.3763,-44.0078,-44.78783,-52.85403,-53.94229,-53.55636,-54.32332,1.466915,13.50945,-71.4467,50,25,Q64,DFTS,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
48,40,3680000,ch2,26,21.37065,-43.94542,-44.78103,-52.60242,-53.8484,-53.17682,-54.1705,1.487245,26.39613,-71.67213,50,25,Q64,DFTS,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
48,40,3570000,ch0,26,21.33694,-40.973,-41.42225,-49.69345,-50.70067,-50.13115,-50.72395,1.643992,3.173416,-58.3042,100,0,Q64,DFTS,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
48,40,3625000,ch1,26,21.38535,-41.86558,-42.55748,-50.94471,-52.30011,-51.60027,-52.55849,1.478402,4.105476,-61.1148,100,0,Q64,DFTS,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
48,40,3680000,ch2,26,21.48192,-41.65499,-43.34666,-51.1961,-52.63884,-51.63365,-53.3804,1.547209,-8.683165,-60.6545,100,0,Q64,DFTS,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
48,40,3570000,ch0,26,20.26086,-42.67619,-43.48155,-51.52441,-51.96265,-51.99993,-52.6924,1.861842,11.9388,-43.76057,53,26,Q64,CP,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
48,40,3625000,ch1,26,20.34666,-43.08111,-43.75904,-52.3729,-53.0438,-52.43196,-53.07843,1.758786,27.7025,-43.7104,53,26,Q64,CP,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
48,40,3680000,ch2,26,20.35054,-42.91975,-43.60934,-51.46603,-52.19971,-51.98096,-52.96753,1.830017,-8.057275,-45.30622,53,26,Q64,CP,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
48,40,3570000,ch0,26,20.31386,-40.01964,-39.83619,-47.73026,-46.68145,-49.45486,-49.1621,1.969592,-0.1825019,-44.11536,106,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
48,40,3625000,ch1,26,20.37183,-40.72327,-40.98137,-48.6357,-47.77313,-50.57182,-51.11457,1.839448,-1.552569,-45.60643,106,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
48,40,3680000,ch2,26,20.41972,-40.37125,-41.44816,-48.72111,-48.19619,-50.50024,-51.644,1.875206,-20.90535,-46.53152,106,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
77,40,3320000,ch0,26,22.15116,-43.63358,-43.37609,-51.97321,-51.7545,-52.03246,-52.00003,2.336984,-13.18265,-65.1042,50,25,Q64,DFTS,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
77,40,3750000,ch1,26,22.36453,-44.52964,-45.0985,-52.37455,-53.57401,-53.66992,-54.5404,1.477563,7.71469,-64.72054,50,25,Q64,DFTS,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
77,40,4180000,ch2,26,22.40568,-43.69867,-44.59566,-52.34803,-53.2449,-52.88412,-53.72054,1.94393,-10.22683,-53.51437,50,25,Q64,DFTS,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
77,40,3320000,ch0,26,22.25642,-40.04117,-39.87354,-50.49756,-51.21969,-50.71712,-50.70838,2.339004,-8.517496,-52.01804,100,0,Q64,DFTS,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
77,40,3750000,ch1,26,22.40848,-41.2879,-41.73208,-49.97321,-51.46696,-50.28325,-51.27153,1.493386,-12.55833,-61.08719,100,0,Q64,DFTS,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
77,40,4180000,ch2,26,22.51812,-41.81776,-42.01286,-50.58631,-50.92177,-50.86449,-51.13542,1.986746,24.12723,-51.81177,100,0,Q64,DFTS,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
77,40,3320000,ch0,26,21.23597,-42.8233,-42.44753,-51.20685,-50.92727,-51.44203,-50.9357,2.086068,-20.94382,-37.13181,53,26,Q64,CP,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
77,40,3750000,ch1,26,21.32361,-43.66097,-44.09214,-52.35717,-52.92743,-52.55511,-53.11442,1.829355,-41.3847,-45.75248,53,26,Q64,CP,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
77,40,4180000,ch2,26,21.47285,-42.97804,-43.73855,-52.11736,-52.53885,-52.25715,-52.84529,2.062759,9.581416,-39.5515,53,26,Q64,CP,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
77,40,3320000,ch0,26,21.27968,-38.93874,-38.54056,-48.55805,-47.45773,-49.79659,-49.1904,2.149144,3.010166,-36.26973,106,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
77,40,3750000,ch1,26,21.38957,-40.45342,-40.25737,-48.08992,-47.30289,-49.52209,-49.69037,1.944581,-7.161729,-46.09227,106,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
77,40,4180000,ch2,26,21.58845,-40.93906,-40.44298,-48.44026,-46.80729,-50.22434,-49.63647,2.163528,-18.6681,-39.31284,106,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
78,40,3320000,ch0,26,22.20452,-43.66417,-43.43828,-51.96918,-51.8901,-52.04987,-52.01797,2.273673,6.773072,-61.40021,50,25,Q64,DFTS,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
78,40,3550000,ch1,26,22.34619,-44.47032,-45.53387,-52.29291,-53.51356,-53.49627,-54.73512,1.503867,21.80485,-65.0506,50,25,Q64,DFTS,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
78,40,3780000,ch2,26,22.35916,-44.37356,-45.15439,-52.34029,-53.81136,-53.36702,-54.50058,1.46896,-36.60279,-63.26698,50,25,Q64,DFTS,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
78,40,3320000,ch0,26,22.31528,-40.01934,-39.82362,-50.47031,-51.20911,-50.6502,-50.5589,2.345369,0.7243955,-51.62213,100,0,Q64,DFTS,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
78,40,3550000,ch1,26,22.45516,-41.11821,-41.73248,-50.6357,-51.8669,-51.09536,-51.90425,1.598601,16.81322,-57.31163,100,0,Q64,DFTS,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
78,40,3780000,ch2,26,22.44742,-41.27902,-42.05866,-50.14081,-52.06874,-50.33781,-51.8367,1.530614,-6.70746,-60.31908,100,0,Q64,DFTS,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
78,40,3320000,ch0,26,21.28447,-42.9205,-42.47248,-51.43242,-50.86473,-51.41252,-50.99698,2.069477,7.617645,-37.40276,53,26,Q64,CP,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
78,40,3550000,ch1,26,21.39749,-43.6995,-44.53284,-52.48685,-53.09471,-52.73882,-53.43209,1.879413,33.65611,-42.21745,53,26,Q64,CP,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
78,40,3780000,ch2,26,21.3789,-43.61575,-44.206,-52.55877,-53.1329,-52.76045,-53.36657,1.853928,-27.90369,-46.4225,53,26,Q64,CP,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
78,40,3320000,ch0,26,21.20776,-38.90746,-38.49511,-48.58505,-47.53235,-49.58727,-49.0325,2.136996,7.888566,-35.90116,106,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
78,40,3550000,ch1,26,21.43762,-40.16037,-40.14862,-48.56225,-47.24247,-50.28733,-50.35405,1.96095,2.894156,-42.76347,106,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
78,40,3780000,ch2,26,21.41239,-40.44145,-40.68389,-48.14164,-47.67192,-49.67068,-50.36735,1.909607,8.476456,-45.84943,106,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
48,40,3570000,ch0,26,21.49255,-42.40705,-43.04544,-51.43215,-51.95806,-51.58604,-52.31499,1.500282,1.546573,-67.03384,50,25,Q64,DFTS,TX1,30,INNER_FULL,Main,,,LTHV,,,,,
48,40,3625000,ch1,26,21.49755,-42.43874,-42.89169,-51.16515,-51.50542,-51.6223,-52.15781,1.513561,-3.511702,-67.89816,50,25,Q64,DFTS,TX1,30,INNER_FULL,Main,,,LTHV,,,,,
48,40,3680000,ch2,26,21.43542,-42.30581,-43.20533,-50.54831,-51.69776,-51.49493,-52.33136,1.489338,-6.373532,-68.12971,50,25,Q64,DFTS,TX1,30,INNER_FULL,Main,,,LTHV,,,,,
48,40,3570000,ch0,26,21.5776,-41.90005,-42.46991,-50.53127,-51.43485,-51.14064,-51.56622,1.620962,-5.024438,-63.70785,100,0,Q64,DFTS,TX1,30,OUTER_FULL,Main,,,LTHV,,,,,
48,40,3625000,ch1,26,21.60188,-41.76807,-42.00652,-50.12946,-50.77081,-50.79015,-50.92785,1.646056,21.29067,-62.81049,100,0,Q64,DFTS,TX1,30,OUTER_FULL,Main,,,LTHV,,,,,
48,40,3680000,ch2,26,21.43056,-41.35292,-42.16547,-49.68933,-50.92379,-50.12074,-51.25264,1.590968,-6.594027,-64.47536,100,0,Q64,DFTS,TX1,30,OUTER_FULL,Main,,,LTHV,,,,,
48,40,3570000,ch0,26,20.52378,-41.57197,-42.1831,-50.64911,-51.06328,-50.76801,-51.38011,1.851004,13.54194,-44.43702,53,26,Q64,CP,TX1,30,INNER_FULL,Main,,,LTHV,,,,,
48,40,3625000,ch1,26,20.50351,-41.56915,-42.0247,-50.61855,-50.89027,-50.70872,-51.13876,1.87684,-6.195794,-44.65752,53,26,Q64,CP,TX1,30,INNER_FULL,Main,,,LTHV,,,,,
48,40,3680000,ch2,26,20.45422,-41.50105,-42.25883,-50.17721,-50.79983,-50.55837,-51.29934,1.856023,2.870119,-48.335,53,26,Q64,CP,TX1,30,INNER_FULL,Main,,,LTHV,,,,,
48,40,3570000,ch0,26,20.56166,-40.68381,-40.83376,-48.31598,-47.34221,-50.06647,-50.28168,1.940258,-9.605101,-45.59345,106,0,Q64,CP,TX1,30,OUTER_FULL,Main,,,LTHV,,,,,
48,40,3625000,ch1,26,20.54548,-40.56801,-40.41228,-47.97905,-46.80124,-49.83318,-49.58767,1.975094,15.14232,-45.32377,106,0,Q64,CP,TX1,30,OUTER_FULL,Main,,,LTHV,,,,,
48,40,3680000,ch2,26,20.49291,-40.23467,-40.65223,-47.60308,-47.18255,-49.22209,-49.91614,1.964389,-6.89806,-46.92387,106,0,Q64,CP,TX1,30,OUTER_FULL,Main,,,LTHV,,,,,
